Link,Jugador,Equipo,Origen,Posicion Principal,Provincia,Competición
https://es.besoccer.com/jugador/p-amer-640372,P. Amer,Andratx,Sa Pobla (Mallorca),Defensa central,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/ismael-950842,Ismael,Andratx,Palma de Mallorca,Defensa central,Murcia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/oscar-950841,Oscar Sánchez,Andratx,Palma de Mallorca,Defensa central,Murcia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/g-bonet-371770,Gerardo,Andratx,Palma de Mallorca,Mediocentro,Murcia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/miguel-llabres-875212,Miquel Llabrés,Andratx,Andratx (Baleares),Mediocentro,Baleares,2 RFEF Grupo 3
https://es.besoccer.com/jugador/bauza-753027,Bauzá,Andratx,Lloseta (Mallorca),Mediocentro,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/j-manresa-759981,J. Manresa,Andratx,Mallorca,Mediocentro,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/j-castedo-358766,J. Castedo,Andratx,Palma de Mallorca,Extremo derecho,Murcia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/alorda-950844,M. Alorda,Andratx,Palma de Mallorca,Extremo izquierdo,Murcia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/a-penafort-933496,Toni Penyafort,Andratx,Palma de Mallorca,Delantero,Murcia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/a-garrido-3210808,Garry,Andratx,Palma de Mallorca,Extremo izquierdo,Murcia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/flaque-337011,Flaqué,Andratx,Palma de Mallorca,Delantero,Murcia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/a-fernandez-342090,Alberto Fernández,Andratx,Santa Margalida (Mallorca),Delantero,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/d-garcia-988682,D. García,SD Formentera,Ibiza,Portero,Asturias,2 RFEF Grupo 3
https://es.besoccer.com/jugador/diego-189203,De La Mata,SD Formentera,Baños de Montemayor (Cáceres),Lateral derecho,Cáceres,2 RFEF Grupo 3
https://es.besoccer.com/jugador/ferreres-207437,Kike,SD Formentera,Burriana (Castellón),Lateral izquierdo,Castellón,2 RFEF Grupo 3
https://es.besoccer.com/jugador/antonio-360926,Antonio,SD Formentera,Alcorcón (Madrid),Defensa central,Madrid,2 RFEF Grupo 3
https://es.besoccer.com/jugador/jorge-domingo-996771,Jorge Domingo,SD Formentera,Sagunt (Valencia),Lateral derecho,Valencia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/javi-rosa-35578,Javi Rosa,SD Formentera,Murcia,Defensa central,Murcia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/j-mari-1002834,Joan Marí,SD Formentera,Ibiza,Defensa central,Asturias,2 RFEF Grupo 3
https://es.besoccer.com/jugador/caturla-393699,Caturla,SD Formentera,Málaga,Mediocentro,Málaga,2 RFEF Grupo 3
https://es.besoccer.com/jugador/gorka-marcos-356298,Gorka Marcos,SD Formentera,Lasarte-Oria,Mediapunta,Guipúzcoa,2 RFEF Grupo 3
https://es.besoccer.com/jugador/agirre-738486,G. Agirre,SD Formentera,Busturia (Vizcaya),Mediocentro,Vizcaya,2 RFEF Grupo 3
https://es.besoccer.com/jugador/j-filgueira-341214,Josiño,SD Formentera,Bueu (Pontevedra),Mediapunta,Pontevedra,2 RFEF Grupo 3
https://es.besoccer.com/jugador/jaime-814617,Jaime,SD Formentera,Valencia,Mediocentro,Valencia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/j-ruiz-1005720,Chus Ruiz,SD Formentera,Madrid,Mediocentro,Madrid,2 RFEF Grupo 3
https://es.besoccer.com/jugador/i-ribeiro-884442,Ibán Ribeiro,SD Formentera,Sopela (Vizcaya),Delantero,Vizcaya,2 RFEF Grupo 3
https://es.besoccer.com/jugador/alberto-238553,A. Górriz,SD Formentera,Irún (Guipuzcoa),Delantero,Guipúzcoa,2 RFEF Grupo 3
https://es.besoccer.com/jugador/a-montalban-539862,A. Montalbán,SD Formentera,Ibiza,Extremo izquierdo,Asturias,2 RFEF Grupo 3
https://es.besoccer.com/jugador/ismail-761641,Ismail El Harchi,SD Formentera,Santomera (Murcia),Delantero,Murcia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/j-romero-843978,Jay Romero,SD Formentera,Ibiza,Extremo derecho,Asturias,2 RFEF Grupo 3
https://es.besoccer.com/jugador/salva-90882,S. De La Cruz,At. Saguntino,Villareal,Portero,Castellón,2 RFEF Grupo 3
https://es.besoccer.com/jugador/nacho-mingol-950141,Nacho Mingol,At. Saguntino,Castellón de la Plana,Portero,Lérida,2 RFEF Grupo 3
https://es.besoccer.com/jugador/jose-ortega-914882,José Ortega,At. Saguntino,Meliana (Valencia),Portero,Valencia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/kike-186426,Kike Torrent,At. Saguntino,Valencia,Lateral izquierdo,Valencia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/luis-664224,L. Navarro,At. Saguntino,Málaga,Defensa central,Málaga,2 RFEF Grupo 3
https://es.besoccer.com/jugador/j-perez-341537,Javier Pérez,At. Saguntino,Sevilla,Lateral derecho,Sevilla,2 RFEF Grupo 3
https://es.besoccer.com/jugador/carlos-david-40197,Carlos David,At. Saguntino,"Mérida, Badajoz",Defensa central,Badajoz,2 RFEF Grupo 3
https://es.besoccer.com/jugador/r-riera-776289,Roan Riera,At. Saguntino,Xeraco (Valencia),Defensa central,Valencia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/carles-875258,C. Soler,At. Saguntino,El Palmar (Valencia),Lateral derecho,Valencia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/f-mateu-1000520,Franc Mateu,At. Saguntino,Vall d'Alba (Castellón),Lateral izquierdo,Castellón,2 RFEF Grupo 3
https://es.besoccer.com/jugador/torres-p-728646,Pedro Torres,At. Saguntino,Santa Pola (Alicante),Mediocentro,Alicante,2 RFEF Grupo 3
https://es.besoccer.com/jugador/ato-694548,Ato,At. Saguntino,Madrid,Mediocentro,Madrid,2 RFEF Grupo 3
https://es.besoccer.com/jugador/guillermo-andres-lopez,Guille Andrés,At. Saguntino,Xàtiva (Valencia),Delantero,Valencia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/nestor-79500,Néstor Querol,At. Saguntino,Castellón de La Plana,Extremo izquierdo,Lérida,2 RFEF Grupo 3
https://es.besoccer.com/jugador/j-marti-798829,J. Álvarez,At. Saguntino,Port de Sagunt (Valencia),Extremo derecho,Valencia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/f-rodriguez-981440,Fermín Rodríguez,At. Saguntino,Valencia,Delantero,Valencia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/javi-sanchez-336976,Javi Sánchez,At. Saguntino,Manacor (Mallorca),Extremo derecho,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/a-perez-928084,Ángel Pérez,At. Saguntino,Zaragoza,Delantero,Zaragoza,2 RFEF Grupo 3
https://es.besoccer.com/jugador/alejandro-sanchez-benitez,Álex Sánchez,Cerdanyola FC,Barcelona,Portero,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/l-andreu-665944,Lluís Andreu,Cerdanyola FC,Barcelona,Portero,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/jon-vega-191574,Jon Vega,Cerdanyola FC,Miranda de Ebro,Defensa central,Burgos,2 RFEF Grupo 3
https://es.besoccer.com/jugador/manuel-castillo-419695,Manu Castillo,Cerdanyola FC,Benidorm (Alicante),Defensa central,Alicante,2 RFEF Grupo 3
https://es.besoccer.com/jugador/moises-52099,Moisés,Cerdanyola FC,Sevilla,Defensa central,Sevilla,2 RFEF Grupo 3
https://es.besoccer.com/jugador/bruno-lorente-877275,Bruno Lorente,Cerdanyola FC,Barcelona,Lateral derecho,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/guillermo-torres-gomez-833587,Guille Torres,Cerdanyola FC,Barcelona,Defensa central,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/inaki-recio-868929,Iñaki Recio,Cerdanyola FC,Soraluze (Guipúzcoa),Lateral izquierdo,Guipúzcoa,2 RFEF Grupo 3
https://es.besoccer.com/jugador/m-martinez-872427,M. Martínez,Cerdanyola FC,Sabadell (Barcelona),Defensa central,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/n-olmedo-998204,N. Olmedo,Cerdanyola FC,Manresa (Barcelona),Lateral derecho,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/lucas-pariente-993183,Lucas Pariente,Cerdanyola FC,Santa Perpètua de Mogoda (Barcelona),Lateral derecho,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/max-marcet-mayor,Max Marcet,Cerdanyola FC,Barcelona,Mediapunta,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/nicolas-senga-kata-martinez-195796,Nico Kata,Cerdanyola FC,Barcelona,Mediocentro,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/adri-diaz-189976,Adrián Díaz,Cerdanyola FC,Terrassa,Mediocentro,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/a-cherradi-998281,A. Cherradi,Cerdanyola FC,L´ Hospitalet de Llobregat,Mediocentro,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/boris-180220,Boris Garrós,Cerdanyola FC,Barcelona,Delantero,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/martinez-ruiz-carlos-171156,Carlos,Cerdanyola FC,Sabadell (Barcelona),Delantero,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/daniel-simon-995540,Daniel Simón,Penya Independent,Valladolid,Portero,Valladolid,2 RFEF Grupo 3
https://es.besoccer.com/jugador/dani-951006,Dani,Penya Independent,Barcelona,Portero,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/alex-871726,Alex Revuelta,Penya Independent,Jerez de la Frontera,Defensa central,Cádiz,2 RFEF Grupo 3
https://es.besoccer.com/jugador/juanmi-164360,Juanmi,Penya Independent,Albacete,Lateral izquierdo,Albacete,2 RFEF Grupo 3
https://es.besoccer.com/jugador/j-mena-337947,J. Mena,Penya Independent,Villarreal,Defensa central,Castellón,2 RFEF Grupo 3
https://es.besoccer.com/jugador/sebas-336916,Sebas,Penya Independent,Coria del Rio (Sevilla),Defensa central,Sevilla,2 RFEF Grupo 3
https://es.besoccer.com/jugador/rulo-232015,Rulo,Penya Independent,Valencia,Lateral izquierdo,Valencia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/l-gonzalez-3473277,Lukitas,Penya Independent,Torrevieja,Lateral izquierdo,Alicante,2 RFEF Grupo 3
https://es.besoccer.com/jugador/samuel-753019,Samu Pinto,Penya Independent,Palencia,Mediocentro,Palencia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/albert-239467,Vicent,Penya Independent,Silla (Valencia),Mediapunta,Valencia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/isuardi-196946,Isuardi,Penya Independent,Santander (Cantabria),Delantero,Cantabria,2 RFEF Grupo 3
https://es.besoccer.com/jugador/borja-196641,Borja,Penya Independent,Guadalcacín (Cádiz),Extremo derecho,Cádiz,2 RFEF Grupo 3
https://es.besoccer.com/jugador/j-piera-354046,Joan Piera,Penya Independent,Pego (Alicante),Delantero,Alicante,2 RFEF Grupo 3
https://es.besoccer.com/jugador/j-verdu-513700,Javi Verdú,Penya Independent,Alquería D´Aznar (Alicante),Extremo derecho,Alicante,2 RFEF Grupo 3
https://es.besoccer.com/jugador/rayco-3173622,Rayco,Penya Independent,Arrecife (Las Palmas),Delantero,Las Palmas,2 RFEF Grupo 3
https://es.besoccer.com/jugador/o-pulido-casoliva-875991,O. Pulido,CE Manresa,Manresa (Barcelona),Portero,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/h-hurtado-3221979,H. Hurtado,CE Manresa,L'Hospitalet de Llobregat (Barcelona),Portero,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/d-reina-753226,D. Reina,CE Manresa,Premiá de Mar (Barcelona),Lateral derecho,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/a-iglesias-919362,Álex Iglesias,CE Manresa,Manresa,Lateral izquierdo,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/llopis-ruiz-cesar,César Llopis,CE Manresa,Jaén,Defensa central,Jaén,2 RFEF Grupo 3
https://es.besoccer.com/jugador/ivan-de-la-pena-950863,I. De La Peña,CE Manresa,Barcelona,Defensa central,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/n-garrido-948612,Nil Garrido,CE Manresa,Navarcles (Barcelona),Mediocentro,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/marc-martinez-34787,Marc Martínez,CE Manresa,Navarcles (Barcelona),Mediocentro,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/marti-471083,Martí Soler,CE Manresa,Manresa (Barcelona),Mediocentro,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/a-ocana-736213,Álex Sánchez,CE Manresa,Viladecans,Mediocentro,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/m-cuello-diaz-875996,Marc Cuello,CE Manresa,Callús (Barcelona),Mediocentro,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/c-gilbert-325350,C. Gilbert,CE Manresa,Barcelona,Delantero,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/j-lópez-753203,Javier López,CE Manresa,Manresa,Delantero,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/enric-948634,Baquero,CE Manresa,Barcelona,Extremo derecho,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/pol-ballesteros-ferrer,Pol Ballesteros,CE Manresa,Vilassar de Mar (Barcelona),Extremo derecho,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/alex-pachon-423408,Álex Pachón,CE Manresa,Barcelona,Delantero,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/r-gea-354881,Rodri,CF La Nucía,Pilar de la Horadada (Alicante),Portero,Alicante,2 RFEF Grupo 3
https://es.besoccer.com/jugador/miguel-359882,Miguel Acosta,CF La Nucía,Madrid,Lateral derecho,Madrid,2 RFEF Grupo 3
https://es.besoccer.com/jugador/alex-251362,Álex Salto,CF La Nucía,Novelda (Alicante),Defensa central,Alicante,2 RFEF Grupo 3
https://es.besoccer.com/jugador/abegondo-432047,Jorge Valín,CF La Nucía,"Coruña, A",Lateral derecho,A Coruña,2 RFEF Grupo 3
https://es.besoccer.com/jugador/v-savall-949873,Victor Savall,CF La Nucía,Oliva (Valencia),Defensa central,Valencia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/fernando-pajarero-82121,Pajarero,CF La Nucía,Málaga,Defensa central,Málaga,2 RFEF Grupo 3
https://es.besoccer.com/jugador/mario-espinosa-950125,Mario Espinosa,CF La Nucía,Guardamar del Segura (Alicante),Lateral izquierdo,Alicante,2 RFEF Grupo 3
https://es.besoccer.com/jugador/d-secilla-1009589,Damián Secilla,CF La Nucía,Mutxamel (Alicante),Defensa central,Alicante,2 RFEF Grupo 3
https://es.besoccer.com/jugador/adrian-leon-38950,Adrián León,CF La Nucía,Santander (Cantabria),Mediocentro,Cantabria,2 RFEF Grupo 3
https://es.besoccer.com/jugador/mario-232528,Mario Robles,CF La Nucía,Valladolid,Mediocentro,Valladolid,2 RFEF Grupo 3
https://es.besoccer.com/jugador/e-delgado-776275,E. Delgado,CF La Nucía,Galdakao (Vizcaya),Mediapunta,Vizcaya,2 RFEF Grupo 3
https://es.besoccer.com/jugador/david-lopez-424436,David López,CF La Nucía,Cornellà de Llobregat,Mediocentro,Barcelona,2 RFEF Grupo 3
https://es.besoccer.com/jugador/h-garcia-3188430,H. Garcia,CF La Nucía,Benidorm (Alicante),Mediocentro,Alicante,2 RFEF Grupo 3
https://es.besoccer.com/jugador/mariano-sanz-novillo,Mariano,CF La Nucía,Benidorm (Alicante),Delantero,Alicante,2 RFEF Grupo 3
https://es.besoccer.com/jugador/j-delgado-165469,Juan Delgado,CF La Nucía,Elda (Alicante),Delantero,Alicante,2 RFEF Grupo 3
https://es.besoccer.com/jugador/joan-340643,J. Monterde,CF La Nucía,Port de Sagunt (Valencia),Extremo derecho,Valencia,2 RFEF Grupo 3
https://es.besoccer.com/jugador/a-rubio-354820,A. Rubio,CF La Nucía,Elche (Alicante),Extremo izquierdo,Alicante,2 RFEF Grupo 3
https://es.besoccer.com/jugador/martinez-diaz-christian-874792,C. Martínez,CF La Nucía,"Coruña, A",Delantero,A Coruña,2 RFEF Grupo 3
https://es.besoccer.com/jugador/ruben-906525,Rubén,CF La Nucía,Calpe (Alicante),Extremo izquierdo,Alicante,2 RFEF Grupo 3
https://es.besoccer.com/jugador/a-flores-917194,Alberto Flores,Sevilla At.,Fuentes de Andalucía (Sevilla),Portero,Sevilla,2 RFEF Grupo 4
https://es.besoccer.com/jugador/r-romero-896841,Rafa Romero,Sevilla At.,Jerez de la Frontera (Cádiz),Portero,Cádiz,2 RFEF Grupo 4
https://es.besoccer.com/jugador/david-gil-915359,David Gil,Sevilla At.,La Palma del Condado (Huelva),Portero,Huelva,2 RFEF Grupo 4
https://es.besoccer.com/jugador/matias-993213,Matías Árbol,Sevilla At.,Palomares del Río (Sevilla),Portero,Sevilla,2 RFEF Grupo 4
https://es.besoccer.com/jugador/j-castillo-1010776,José Castillo,Sevilla At.,Estepa (Sevilla),Portero,Sevilla,2 RFEF Grupo 4
https://es.besoccer.com/jugador/ramon-865468,Ramón Martínez,Sevilla At.,Mula (Murcia),Defensa central,Murcia,2 RFEF Grupo 4
https://es.besoccer.com/jugador/d-hormigo-999391,Diego Hormigo,Sevilla At.,Sevilla,Lateral izquierdo,Sevilla,2 RFEF Grupo 4
https://es.besoccer.com/jugador/d-lopez-3197067,David López,Sevilla At.,Chipiona (Cádiz),Defensa central,Cádiz,2 RFEF Grupo 4
https://es.besoccer.com/jugador/sergio-1017805,Sergio Martínez,Sevilla At.,Jerez de la Frontera (Cádiz),Defensa central,Cádiz,2 RFEF Grupo 4
https://es.besoccer.com/jugador/bena-950071,D. Benavides,Sevilla At.,El Ejido (Almería),Lateral derecho,Almería,2 RFEF Grupo 4
https://es.besoccer.com/jugador/i-ortin-999720,Iker Muñoz,Sevilla At.,Barcelona,Defensa central,Barcelona,2 RFEF Grupo 4
https://es.besoccer.com/jugador/d-jimenez-1005424,Diego Jiménez,Sevilla At.,Utrera (Sevilla),Lateral derecho,Sevilla,2 RFEF Grupo 4
https://es.besoccer.com/jugador/mascaro-950846,Leo Mascaró,Sevilla At.,Palma de Mallorca,Defensa central,Murcia,2 RFEF Grupo 4
https://es.besoccer.com/jugador/bueno-993229,Manu Bueno,Sevilla At.,Jerez de la Frontera (Cádiz),Mediocentro,Cádiz,2 RFEF Grupo 4
https://es.besoccer.com/jugador/x-sintes-661999,Xavi Sintes,Sevilla At.,Mahón (Menorca),Mediocentro,Toledo,2 RFEF Grupo 4
https://es.besoccer.com/jugador/capi-950312,Miguel Capi,Sevilla At.,Mairena del Alcor (Sevilla),Mediapunta,Sevilla,2 RFEF Grupo 4
https://es.besoccer.com/jugador/luis-950554,Lulo Dasilva,Sevilla At.,Sevilla,Mediocentro,Sevilla,2 RFEF Grupo 4
https://es.besoccer.com/jugador/a-collado-3197063,A. Collado,Sevilla At.,Algeciras,Mediapunta,Cádiz,2 RFEF Grupo 4
https://es.besoccer.com/jugador/p-rivera-999383,Pablo Rivera,Sevilla At.,Alcalá de Guadaíra (Sevilla),Mediocentro,Sevilla,2 RFEF Grupo 4
https://es.besoccer.com/jugador/j-vizcaino-1002500,Nacho Vizcaíno,Sevilla At.,Navalmoral de la Mata (Cáceres),Mediapunta,Cáceres,2 RFEF Grupo 4
https://es.besoccer.com/jugador/j-aguilera-999399,Juanan,Sevilla At.,Mairena del Alcor (Sevilla),Mediocentro,Sevilla,2 RFEF Grupo 4
https://es.besoccer.com/jugador/musa-drammeh-755781,Musa Drammeh,Sevilla At.,Mataró (Barcelona),Delantero,Barcelona,2 RFEF Grupo 4
https://es.besoccer.com/jugador/joaquin-993083,Oso,Sevilla At.,Torrevieja (Alicante),Extremo izquierdo,Alicante,2 RFEF Grupo 4
https://es.besoccer.com/jugador/i-villar-3172568,Iker Villar,Sevilla At.,Fuentes de Andalucía (Sevilla),Delantero,Sevilla,2 RFEF Grupo 4
https://es.besoccer.com/jugador/m-mejia-878207,Mateo Mejía,Sevilla At.,Zaragoza,Delantero,Zaragoza,2 RFEF Grupo 4
https://es.besoccer.com/jugador/zarzana-694445,Antonio Zarzana,Sevilla At.,Jerez de la Frontera (Cádiz),Extremo derecho,Cádiz,2 RFEF Grupo 4
https://es.besoccer.com/jugador/israel-dominguez-972943,Isra Domínguez,Sevilla At.,Antequera (Málaga),Extremo izquierdo,Málaga,2 RFEF Grupo 4
https://es.besoccer.com/jugador/ruben-catala-1018037,Rubén Catalá,Sevilla At.,Alcoi (Alicante),Delantero,Alicante,2 RFEF Grupo 4
https://es.besoccer.com/jugador/j-lopez-999379,José Antonio,Sevilla At.,Utrera (Sevilla),Delantero,Sevilla,2 RFEF Grupo 4
https://es.besoccer.com/jugador/alexandro-950320,Alexandro,Sevilla At.,Los Palacios y Villafranca (Sevilla),Delantero,Sevilla,2 RFEF Grupo 4
https://es.besoccer.com/jugador/g-martinez-999349,Gabri Martínez,Sevilla At.,Torrevieja (Alicante),Delantero,Alicante,2 RFEF Grupo 4
https://es.besoccer.com/jugador/a-zarco-422439,A. Zarco,Yeclano Deportivo,Benalmádena (Málaga),Portero,Málaga,2 RFEF Grupo 4
https://es.besoccer.com/jugador/g-clemente-418566,Gabri,Yeclano Deportivo,Murcia,Defensa central,Murcia,2 RFEF Grupo 4
https://es.besoccer.com/jugador/victor-juan-algisi,Algisí,Yeclano Deportivo,Alicante/Alacant,Defensa central,Alicante,2 RFEF Grupo 4
https://es.besoccer.com/jugador/v-olmedo-349812,V. Olmedo,Yeclano Deportivo,Alicante/Alacant,Lateral derecho,Alicante,2 RFEF Grupo 4
https://es.besoccer.com/jugador/alvaro-315542,Álvaro,Yeclano Deportivo,Murcia,Lateral derecho,Murcia,2 RFEF Grupo 4
https://es.besoccer.com/jugador/a-rodriguez-3208814,A. Rodríguez,Yeclano Deportivo,Lorca (Murcia),Defensa central,Murcia,2 RFEF Grupo 4
https://es.besoccer.com/jugador/ivan-perez-11086,Iván Pérez,Yeclano Deportivo,El Palmar (Valencia),Lateral izquierdo,Valencia,2 RFEF Grupo 4
https://es.besoccer.com/jugador/ayala-874722,Ayala,Yeclano Deportivo,Puente Tocinos (Murcia),Defensa central,Murcia,2 RFEF Grupo 4
https://es.besoccer.com/jugador/satoca-739895,Sato,Yeclano Deportivo,Elche/Elx,Mediocentro,Alicante,2 RFEF Grupo 4
https://es.besoccer.com/jugador/j-riquelme-354863,J. Riquelme,Yeclano Deportivo,Murcia,Mediocentro,Murcia,2 RFEF Grupo 4
https://es.besoccer.com/jugador/j-agustin-337926,Javi Pedrosa,Yeclano Deportivo,Murcia,Extremo izquierdo,Murcia,2 RFEF Grupo 4
https://es.besoccer.com/jugador/salinas-374921,Salinas,Yeclano Deportivo,Alcantarilla (Murcia),Extremo derecho,Murcia,2 RFEF Grupo 4
https://es.besoccer.com/jugador/p-juan-769493,Pau Pérez,Yeclano Deportivo,Novelda (Alicante),Extremo derecho,Alicante,2 RFEF Grupo 4
https://es.besoccer.com/jugador/s-sanchez-644724,Serpeta,Yeclano Deportivo,Canals (Valencia),Extremo izquierdo,Valencia,2 RFEF Grupo 4
https://es.besoccer.com/jugador/andres-silvente-478815,Andrés Silvente,Yeclano Deportivo,Murcia,Delantero,Murcia,2 RFEF Grupo 4
https://es.besoccer.com/jugador/naranjo-874824,Naranjo,Yeclano Deportivo,Trasmulas (Granada),Delantero,Granada,2 RFEF Grupo 4
https://es.besoccer.com/jugador/tiko-950064,Tiko Iniesta,Yeclano Deportivo,Murcia,Extremo izquierdo,Murcia,2 RFEF Grupo 4
https://es.besoccer.com/jugador/alberto-lejarraga-rubio-205517,Lejárraga,Marbella FC,Madrid,Portero,Madrid,2 RFEF Grupo 4
https://es.besoccer.com/jugador/yeray-bejar-sanchez-1017217,Yeray Béjar,Marbella FC,Málaga,Portero,Málaga,2 RFEF Grupo 4
https://es.besoccer.com/jugador/carrasco-67999,Carrasco,Marbella FC,Antequera (Málaga),Defensa central,Málaga,2 RFEF Grupo 4
https://es.besoccer.com/jugador/marcos-olguin-949939,Marcos Olguín,Marbella FC,Madrid,Defensa central,Madrid,2 RFEF Grupo 4
https://es.besoccer.com/jugador/j-alvarez-325258,Jorge Álvarez,Marbella FC,Marbella (Málaga),Lateral derecho,Málaga,2 RFEF Grupo 4
https://es.besoccer.com/jugador/moreno-949918,Fran Moreno,Marbella FC,Málaga,Defensa central,Málaga,2 RFEF Grupo 4
https://es.besoccer.com/jugador/o-gonzalez-1005664,Óscar González,Marbella FC,Málaga,Lateral izquierdo,Málaga,2 RFEF Grupo 4
https://es.besoccer.com/jugador/alex-benitez-391865,Ale Benítez,Marbella FC,Mijas (Málaga),Lateral derecho,Málaga,2 RFEF Grupo 4
https://es.besoccer.com/jugador/aitor-341361,Aitor Puñal,Marbella FC,Torrejón de Ardoz (Madrid),Mediocentro,Madrid,2 RFEF Grupo 4
https://es.besoccer.com/jugador/vicente-139718,Rafa De Vicente,Marbella FC,Málaga,Mediocentro,Málaga,2 RFEF Grupo 4
https://es.besoccer.com/jugador/alberto-soto-871747,Alberto Soto,Marbella FC,Málaga,Mediapunta,Málaga,2 RFEF Grupo 4
https://es.besoccer.com/jugador/ale-893395,Ale,Marbella FC,Santa Cruz de Tenerife,Mediapunta,Santa Cruz de Tenerife,2 RFEF Grupo 4
https://es.besoccer.com/jugador/hugo-52102,Hugo Rodríguez,Marbella FC,Jerez de la Frontera (Cádiz),Extremo izquierdo,Cádiz,2 RFEF Grupo 4
https://es.besoccer.com/jugador/juanma-189378,Juanma Acevedo,Marbella FC,San Vicente del Raspeig (Alicante),Extremo izquierdo,Alicante,2 RFEF Grupo 4
https://es.besoccer.com/jugador/gato-39642,Gato,Marbella FC,Loja (Granada),Extremo derecho,Granada,2 RFEF Grupo 4
https://es.besoccer.com/jugador/j-harper-136579,Jack Harper,Marbella FC,Fuengirola (Málaga),Delantero,Málaga,2 RFEF Grupo 4
https://es.besoccer.com/jugador/dani-gonzalez-3257513,Dani González,Marbella FC,Málaga,Delantero,Málaga,2 RFEF Grupo 4
https://es.besoccer.com/jugador/a-cid-904113,Alejandro Cid,Marbella FC,Ourense,Delantero,Orense,2 RFEF Grupo 4
https://es.besoccer.com/jugador/julio-232521,J. Delgado,Marbella FC,Burela (Lugo),Extremo izquierdo,Lugo,2 RFEF Grupo 4
https://es.besoccer.com/jugador/j-leon-999280,Carlos León,Marbella FC,Málaga,Extremo derecho,Málaga,2 RFEF Grupo 4
https://es.besoccer.com/jugador/a-arias-428656,Aitor Arias,Orihuela CF,Valencia,Portero,Valencia,2 RFEF Grupo 4
https://es.besoccer.com/jugador/d-espejo-776228,D. Espejo,Orihuela CF,Tenerife,Defensa central,Alicante,2 RFEF Grupo 4
https://es.besoccer.com/jugador/sergio-238606,Mendi,Orihuela CF,Huesca,Defensa central,Huesca,2 RFEF Grupo 4
https://es.besoccer.com/jugador/marc-sirera-124641,Marc,Orihuela CF,San Juan de Alicante (Alicante),Defensa central,Alicante,2 RFEF Grupo 4
